Código CCN;Código CNH;Nombre;Comunidad Autónoma;Provincia;Municipio;Dirección;Código Postal;Teléfono;Número de camas instaladas;Tipo de Centro;Dependencia Funcional;Observaciones;Concierto;Acreditación Docente
1328000083;281304;EMPRESA PUBLICA HOSPITAL DEL SUR HOSPITAL INFANTA CRISTINA;MADRID;MADRID;Madrid;Paseo Castellana 83;28046;911913000;188;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
1328019438;280724;HOSPITAL CENTRAL DE LA DEFENSA EN MADRID;MADRID;MADRID;Madrid;Glorieta Del Ejercito S/N S/N;28047;914222000;475;Hospitales Generales;MINISTERIO DE DEFENSA;;Sin concierto;SI
1328020032;281393;CLINICA UNIVERSIDAD DE NAVARRA;MADRID;MADRID;Madrid;Calle Del Marquesado De Santa Marta 1;28022;0;72;Hospitales Generales;PRIVADOS;;Sin concierto;NO
1328000074;281179;HOSPITAL UNIVERSITARIO LA MORALEJA;MADRID;MADRID;Madrid;Avenida De Francisco Pi Y Margall 81;28050;913244805;126;Hospitales Generales;PRIVADOS;;Sin concierto;SI
1328000065;281087;CLINICA CEMTRO;MADRID;MADRID;Madrid;Avenida Del Ventisquero De La Condesa 42;28035;917355757;94;Hospitales Generales;PRIVADOS;;Sin concierto;NO
1328000008;280604;HOSPITAL UNIVERSITARIO LA ZARZUELA;MADRID;MADRID;Madrid;Calle De Pleyades 25;28023;915858000;116;Hospitales Generales;PRIVADOS;;Sin concierto;SI
1328000056;280528;HOSPITAL UNIVERSITARIO VIRGEN DE LA PALOMA, SLU;MADRID;MADRID;Madrid;Calle De La Loma 1;28003;915348207;92;Hospitales Generales;PRIVADOS;;Sin concierto;NO
1328000058;280442;HOSPITAL VIRGEN DEL MAR;MADRID;MADRID;Madrid;Calle De Honduras 14;28016;913539500;76;Hospitales Generales;PRIVADOS;;Sin concierto;NO
1328000041;280112;HOSPITAL UNIVERSITARIO SANTA CRISTINA;MADRID;MADRID;Madrid;Calle De O'Donnell 59;28009;915574300;156;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;NO
1328000052;280679;SANATORIO ESQUERDO, S.A.;MADRID;MADRID;Madrid;Avenida De Los Poblados 70;28044;917061100;115;Hospitales de salud mental y tratamiento de toxicomanías;PRIVADOS;;Sin concierto;NO
1328000046;280650;CLINICA LOPEZ IBOR;MADRID;MADRID;Madrid;Calle Del Doctor Juan Jose Lopez Ibor 2;28035;913162740;67;Hospitales de salud mental y tratamiento de toxicomanías;PRIVADOS;;Sin concierto;NO
1328000054;280647;CLINICA DR. LEON;MADRID;MADRID;Madrid;Plaza De Mariano De Cavia 3;28007;914332948;96;Hospitales de salud mental y tratamiento de toxicomanías;PRIVADOS;;Sin concierto;NO
1328000036;280262;HOSPITAL PSIQUIATRICO DOCTOR RODRIGUEZ LAFORA;MADRID;MADRID;Madrid;Carretera De Colmenar Viejo K.13,8;28049;915867500;334;Hospitales de salud mental y tratamiento de toxicomanías;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
1328021504;281383;FRATERNIDAD MUPRESPA, MUTUA COLABORADORA CON LA SEGURIDAD SOCIAL Nº 275;MADRID;MADRID;Madrid;Paseo De La Habana 83;28036;0;50;Hospitales especializados;MÚTUAS COLABORADORAS CON LA SEGURIDAD SOCIAL;;Sin concierto;SI
1328000011;280626;HOSPITAL HM NUEVO BELEN;MADRID;MADRID;Madrid;Calle De Jose Silva 7;28043;917444100;60;Hospitales especializados;PRIVADOS;;Sin concierto;SI
1328000028;280133;HOSPITAL INFANTIL UNIVERSITARIO NIÑO JESUS;MADRID;MADRID;Madrid;Avenida De Menendez Pelayo 65;28009;915035900;170;Hospitales especializados;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
1328000020;280148;HOSPITAL CENTRAL DE LA CRUZ ROJA, SAN JOSE Y SANTA ADELA;MADRID;MADRID;Madrid;Avenida De La Reina Victoria 22-26;28003;914538300;154;Otros Centros con Internamiento;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
1328000087;281315;HOSPITAL UNIVERSITARIO PUERTA DE HIERRO MAJADAHONDA;MADRID;MADRID;Majadahonda;Calle Manuel De Falla 1;28036;911916000;613;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
1328000001;280856;FREMAP HOSPITAL MAJADAHONDA;MADRID;MADRID;Majadahonda;Carretera M-515 (Pozuelo) 61;28220;917461540;116;Hospitales especializados;MÚTUAS COLABORADORAS CON LA SEGURIDAD SOCIAL;;Sin concierto;SI
129002504;290449;HOSPITAL QUIRONSALUD MALAGA;ANDALUCÍA;MALAGA;Málaga;Avenida Imperio Argentina 1;29004;952176016;132;Hospitales Generales;PRIVADOS;;Sin concierto;NO
129001085;290075;CENTRO ASISTENCIAL HNAS. HOSPITALARIAS DEL  SAGRADO CORAZON DE JESUS;ANDALUCÍA;MALAGA;Málaga;Calle San Juan Bosco 41;29014;952256150;321;Hospitales de salud mental y tratamiento de toxicomanías;PRIVADOS;;Concierto parcial;NO
129001090;290069;CENTRO ASISTENCIAL SAN JUAN DE DIOS;ANDALUCÍA;MALAGA;Málaga;Carretera Casabermeja 126;29014;952250550;351;Hospitales de salud mental y tratamiento de toxicomanías;PRIVADOS;;Concierto parcial;NO
129001082;290108;HOSPITAL DR. GALVEZ;ANDALUCÍA;MALAGA;Málaga;Calle San Agustin 1;29015;952224295;62;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
129001079;290081;HOSPITAL VITHAS PARQUE SAN ANTONIO;ANDALUCÍA;MALAGA;Málaga;Avenida Pintor Joaquin Sorolla 2;29016;952211050;100;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
129001081;290115;CLINICA DE LA ENCARNACION;ANDALUCÍA;MALAGA;Málaga;Calle Fernandez De Alarcon 2;29007;952287766;105;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
129001084;290094;HOSPITAL EL ANGEL;ANDALUCÍA;MALAGA;Málaga;Calle Corregidor Nicolas Isidro 16;29007;952045000;138;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
129001070;290265;HOSPITAL MATERNO INFANTIL DEL H.U.R.  DE  MALAGA;ANDALUCÍA;MALAGA;Málaga;Calle Arroyo De Los Angeles S/N;29009;951030200;336;Hospitales especializados;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;DC;DC
129001068;290017;Hospital Universitario Regional De Malaga;ANDALUCÍA;MALAGA;Málaga;Avenida Carlos Haya S/N;29010;951030100;514;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;DC;DC
129001071;290038;HOSPITAL CIVIL;ANDALUCÍA;MALAGA;Málaga;Plaza Del Hospital Civil S/N;29009;951030300;199;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;DC;DC
129001073;290022;Hospital Universitario Virgen De La Victoria;ANDALUCÍA;MALAGA;Málaga;Calle Campus Universitario Teatinos S/N;29010;951032000;540;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;DC;DC
129007432;290517;HOSPITAL VALLE DE GUADALHORCE DE CARTAMA;ANDALUCÍA;MALAGA;Málaga;Carretera Autovia A-357 Mã?Laga - Campiã?A, Km 49 S/N;29570;951291105;28;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;DC;DC
129001095;290416;COMUNIDAD TERAPEUTICA SAN ANTONIO;ANDALUCÍA;MALAGA;Málaga;Calle Extremadura 8;29018;952201464;35;Hospitales de salud mental y tratamiento de toxicomanías;PRIVADOS;;Sin concierto;NO
129001091;290136;HOSPITAL PSIQUIATRICO SAN FRANCISCO DE ASIS;ANDALUCÍA;MALAGA;Málaga;Avenida Hernan Nuñez De Toledo 5;29018;952201464;150;Hospitales de salud mental y tratamiento de toxicomanías;PRIVADOS;;Sin concierto;NO
129001078;290290;HOSPITAL F.A.C. DOCTOR PASCUAL;ANDALUCÍA;MALAGA;Málaga;Calle Amargura 31;29012;951019100;201;Hospitales Generales;PRIVADOS;;Sin concierto;NO
129001080;290141;CLINICA NUESTRA SEÑORA DEL PILAR;ANDALUCÍA;MALAGA;Málaga;Paseo De Sancha 15;29016;952217606;21;Hospitales Generales;PRIVADOS;;Sin concierto;NO
407000001;70309;HOSPITAL  DE MANACOR;ILLES BALEARS;ILLES BALEARS;Manacor;Carretera Manacor - Alcudia S/N;7500;971847000;224;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
407001647;70412;HOSPITAL DE LLEVANT;ILLES BALEARS;ILLES BALEARS;Manacor;Calle Escamarla 6;7680;971822400;70;Hospitales Generales;PRIVADOS;;Sin concierto;NO
1046000667;460370;HOSPITAL DE MANISES;COMUNIDAD VALENCIANA;VALENCIA;Manises;Avenida Generalitat Valenciana 50;46940;961845000;354;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
908005183;80826;HOSPITAL  DE  SANT  JAUME;CATALUÑA;BARCELONA;Manlleu;Carretera D'Olot 7;8560;938506565;90;Hospitales de media y larga estancia;OTRAS ENTIDADES U ORGANISMOS PÚBLICOS;;Red de utilización pública (RUP);NO
908005185;80850;CENTRE HOSPITALARI.;CATALUÑA;BARCELONA;Manresa;Avenida Bases De Manresa 6-8;8242;938732550;309;Hospitales Generales;PRIVADOS;;Sin concierto;NO
908005217;80863;HOSPITAL DE SANT JOAN DE DEU (MANRESA);CATALUÑA;BARCELONA;Manresa;Calle Doctor  Joan  Soler 1-3;8243;938732550;280;Hospitales Generales;PRIVADOS;;Red de utilización pública (RUP);SI
908005184;80879;HOSPITAL DE SANT ANDREU;CATALUÑA;BARCELONA;Manresa;Calle Remei De Dalt 3;8240;938743312;191;Hospitales de media y larga estancia;PRIVADOS;;Red de utilización pública (RUP);NO
908005186;80832;CLINICA SANT JOSEP;CATALUÑA;BARCELONA;Manresa;Calle Caputxins 16;8241;938744050;95;Hospitales Generales;PRIVADOS;;Sin concierto;NO
813000577;130065;HOSPITAL VIRGEN DE ALTAGRACIA;CASTILLA-LA MANCHA;CIUDAD REAL;Manzanares;Avenida D. Emiliano Garcia Roldan 2;13200;0;118;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;NO
407000006;70295;POLICLINICA VIRGEN DE GRACIA;ILLES BALEARS;ILLES BALEARS;Maó-Mahón;Calle Vives Llull 6;7703;971351115;18;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
407000423;70388;HOSPITAL MATEU ORFILA;ILLES BALEARS;ILLES BALEARS;Maó-Mahón;Ronda Malbuger 1;7703;971487000;142;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
129001424;290461;CENTRO CLINICO OCHOA;ANDALUCÍA;MALAGA;Marbella;Avenida Severo Ochoa, S/N - Edif. Mayoral S/N;29603;952861400;12;Hospitales Generales;PRIVADOS;;Sin concierto;NO
129001092;290359;HC MARBELLA INTERNATIONAL HOSPITAL;ANDALUCÍA;MALAGA;Marbella;Urbanizacion Las Mimosas, Casa Santa Isabel, S/N S/N;29660;952908628;12;Hospitales Generales;PRIVADOS;;Sin concierto;NO
129001066;290287;HOSPITAL COSTA DEL SOL;ANDALUCÍA;MALAGA;Marbella;Carretera Autovia A-7 S/N;29603;951976669;408;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
129001088;290173;HOSPITAL QUIRONSALUD MARBELLA;ANDALUCÍA;MALAGA;Marbella;Avenida Severo Ochoa 22;29603;952774200;75;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
129003159;290472;CENTRO DE REPRODUCCION ASISTIDA DE MARBELLA (CERAM);ANDALUCÍA;MALAGA;Marbella;Calle Maestra Doña Carola 8;29602;952829035;22;Hospitales Generales;PRIVADOS;;Sin concierto;NO
908005188;80898;FUNDACIO HOSPITAL SANT JOAN DE DEU;CATALUÑA;BARCELONA;Martorell;Avenida Mancomunitats Comarcals 1;8760;937750316;112;Hospitales Generales;PRIVADOS;;Red de utilización pública (RUP);NO
908005187;80885;GERMANES HOSPITALARIES. HOSPITAL SAGRAT COR.;CATALUÑA;BARCELONA;Martorell;Avenida Comte De Llobregat 117;8760;937752200;488;Hospitales de salud mental y tratamiento de toxicomanías;PRIVADOS;;Red de utilización pública (RUP);SI
908005240;81580;ANTIC HOSPITAL DE SANT JAUME I SANTA MAGDALENA;CATALUÑA;BARCELONA;Mataró;Calle Hospital 29-31;8301;937582800;70;Hospitales de media y larga estancia;OTRAS ENTIDADES U ORGANISMOS PÚBLICOS;;Red de utilización pública (RUP);NO
908005216;81213;CENTRE GERIATRIC DEL MARESME;CATALUÑA;BARCELONA;Mataró;Calle Lepant 13-21;8301;937965003;125;Hospitales de media y larga estancia;PRIVADOS;;Red de utilización pública (RUP);NO
908005237;81326;HOSPITAL DE MATARO;CATALUÑA;BARCELONA;Mataró;Carretera Cirera 230;8304;937417700;402;Hospitales Generales;OTRAS ENTIDADES U ORGANISMOS PÚBLICOS;;Red de utilización pública (RUP);SI
747001314;470091;HOSPITAL MEDINA DEL CAMPO;CASTILLA Y LEÓN;VALLADOLID;Medina del Campo;Calle Peñaranda De Bracamonte 24;47000;983838001;119;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;NO
1952000109;520018;HOSPITAL COMARCAL DE MELILLA;MELILLA;MELILLA;Melilla;Calle Remonta S/N;52005;952670000;168;Hospitales Generales;INSTITUTO DE GESTIÓN SANITARIA-INGESA;;Sin concierto;SI
1620000006;200258;HOSPITAL DE MENDARO (OSI BAJO DEBA);PAÍS VASCO;GUIPÚZCOA;Mendaro;Calle Mendarozabal S/N;20850;943032800;119;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
1106000795;60129;HOSPITAL DE MERIDA;EXTREMADURA;BADAJOZ;Mérida;Avenida Don Antonio Campos Hoyos 26;6800;924381000;331;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;DC;DC
1106000796;60135;CENTRO SOCIOSANITARIO DE MERIDA;EXTREMADURA;BADAJOZ;Mérida;Carretera Valverde 0;6800;924388081;270;Hospitales de media y larga estancia;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
1106001192;60275;CASAVERDE CENTRO DE REHABILITACION NEUROLOGICO DE EXTREMADURA S.L.;EXTREMADURA;BADAJOZ;Mérida;Avenida Adolfo Suarez 56;6800;924380330;100;Hospitales especializados;PRIVADOS;;Concierto parcial;NO
333005582;330325;HOSPITAL VITAL ALVAREZ BUYLLA;PPDO. DE ASTURIAS;ASTURIAS;Mieres;Calle Vistalegre 2;33619;985458500;176;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;NO
121000150;210097;HOSPITAL DE RIOTINTO;ANDALUCÍA;HUELVA;Minas de Riotinto;Avenida La Esquila 5;21660;959025295;118;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;NO
709001370;90098;HOSPITAL SANTIAGO APOSTOL;CASTILLA Y LEÓN;BURGOS;Miranda de Ebro;Carretera De Oron 0;9200;947349014;114;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;NO
1046000270;460381;HOSPITAL DE CRONICOS DE MISLATA (ANTIGUO HOSPITAL MILITAR DE VALENCIA);COMUNIDAD VALENCIANA;VALENCIA;Mislata;Calle Dolores Ibarruri 1;46920;963874693;115;Hospitales de media y larga estancia;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
1430000002;300294;HOSPITAL DE MOLINA;REGIÓN DE MURCIA;MURCIA;Molina de Segura;Calle Asociacion S/N;30500;968644030;83;Otros Centros con Internamiento;PRIVADOS;;Concierto parcial;NO
908005189;80930;CENTRE MEDIC MOLINS, SL;CATALUÑA;BARCELONA;Molins de Rei;Paseo Del Terraple 97;8750;936680004;177;Hospitales de media y larga estancia;PRIVADOS;;Red de utilización pública (RUP);NO
908005627;82178;HOSPITAL SOCIOSANITARI DE MOLLET;CATALUÑA;BARCELONA;Mollet del Vallès;Calle Sant Llorenç 39-41;8100;935760300;109;Hospitales de media y larga estancia;PRIVADOS;;Red de utilización pública (RUP);NO
908005190;80945;HOSPITAL DE MOLLET;CATALUÑA;BARCELONA;Mollet del Vallès;Ronda Pinetons 6-8;8100;935760300;164;Hospitales Generales;PRIVADOS;;Red de utilización pública (RUP);NO
1227000095;270109;HOSPITAL PUBLICO DE MONFORTE;GALICIA;LUGO;Monforte de Lemos;Calle Corredoira S/N;27400;982417900;140;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;NO
114000873;140195;HOSPITAL DE MONTILLA;ANDALUCÍA;CÓRDOBA;Montilla;Carretera Ctra. Montoro-Puente Genil, Km. 65,350 S/N;14550;957022600;92;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;NO
943000761;430081;HOSPITAL COMARCAL MORA D'EBRE;CATALUÑA;TARRAGONA;Móra d'Ebre;Calle Benet Messeguer S/N;43740;977401863;120;Hospitales Generales;PRIVADOS;;Red de utilización pública (RUP);NO
141000554;410248;HOSPITAL DE ALTA RESOLUCION DE MORON DE LA FRONTERA;ANDALUCÍA;SEVILLA;Morón de la Frontera;Plaza San Francisco S/N;41530;954851008;12;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;NO
1328000026;280894;HOSPITAL UNIVERSITARIO DE MOSTOLES;MADRID;MADRID;Móstoles;Calle Rio Jucar S/N;28935;916648600;332;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
1328000090;281348;HOSPITAL UNIVERSITARIO REY JUAN CARLOS;MADRID;MADRID;Móstoles;Calle Gladiolo S/N;28933;0;364;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
1328016888;281360;HM HOSPITALES 1989, S.A;MADRID;MADRID;Móstoles;Avenida De Carlos V 70;28938;0;182;Hospitales Generales;PRIVADOS;;Concierto parcial;SI
118000562;180107;HOSPITAL SANTA ANA;ANDALUCÍA;GRANADA;Motril;Avenida Enrique Martin Cuevas S/N;18600;958038200;187;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
1430000056;300098;SANATORIO DR. MUÑOZ;REGIÓN DE MURCIA;MURCIA;Murcia;Carretera Cartagena 59;30120;968885550;50;Hospitales de salud mental y tratamiento de toxicomanías;PRIVADOS;;Sin concierto;NO
1430000004;300317;CLINICA SAN FELIPE DEL MEDITERRANEO;REGIÓN DE MURCIA;MURCIA;Murcia;Finca El Mayayo 16;30120;968889096;62;Hospitales de salud mental y tratamiento de toxicomanías;PRIVADOS;;Concierto parcial;NO
1430000005;300026;HOSPITAL GENERAL UNIVERSITARIO REINA SOFIA;REGIÓN DE MURCIA;MURCIA;Murcia;Avenida Intendente Jorge Palacios 1;30003;968359000;339;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
1430000060;300011;HOSPITAL CLINICO UNIVERSITARIO VIRGEN DE LA ARRIXACA;REGIÓN DE MURCIA;MURCIA;Murcia;Carretera Madrid-Cartagena S/N;30120;968369500;920;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
1430000051;300269;HOSPITAL G. UNIVERSITARIO J.M. MORALES MESEGUER;REGIÓN DE MURCIA;MURCIA;Murcia;Avenida Marques De  Los Velez 0;30008;968240601;394;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
1430000003;300085;HOSPITAL MESA DEL CASTILLO;REGIÓN DE MURCIA;MURCIA;Murcia;Ronda Sur 20;30010;968246116;76;Otros Centros con Internamiento;PRIVADOS;;Concierto parcial;NO
1430000067;300032;HOSPITAL PSIQUIATRICO ROMAN ALBERCA;REGIÓN DE MURCIA;MURCIA;Murcia;Calle Lorca 58;30120;968365800;96;Hospitales de salud mental y tratamiento de toxicomanías;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
1430000057;300275;HOSPITAL  IBERMUTUAMUR - PATOLOGIA LABORAL;REGIÓN DE MURCIA;MURCIA;Murcia;Calle Antonio Rocamora 4;30100;968394000;26;Hospitales especializados;MÚTUAS COLABORADORAS CON LA SEGURIDAD SOCIAL;;Sin concierto;NO
1430000053;300079;HOSPITAL LA VEGA;REGIÓN DE MURCIA;MURCIA;Murcia;Calle Doctor Roman Alberca S/N;30008;968278100;123;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
1430000055;300050;HOSPITAL QUIRONSALUD MURCIA;REGIÓN DE MURCIA;MURCIA;Murcia;Calle Miguel Hernandez 12;30011;968365000;131;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
407000003;70260;HOSPITAL GENERAL DE MURO;ILLES BALEARS;ILLES BALEARS;Muro;Calle Veler S/N;7408;971891900;85;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
1003000254;30362;CENTRO DE REHABILITACION NEUROLOGICA CASAVERDE;COMUNIDAD VALENCIANA;ALICANTE;Mutxamel;Calle Ponent 15;3110;965950711;40;Hospitales especializados;PRIVADOS;;Sin concierto;NO
1328017532;281382;HOSPITAL CASAVERDE MADRID;MADRID;MADRID;Navalcarnero;Calle Don Jose Maria Lopez Malla 3;28600;0;100;Hospitales de media y larga estancia;PRIVADOS;;Sin concierto;NO
1110000572;100054;HOSPITAL CAMPO ARAÑUELO;EXTREMADURA;CÁCERES;Navalmoral de la Mata;Calle Tomas Yuste Miron 0;10300;927548900;102;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
925000584;250181;CASTELL D'OLIANA RESIDENCIAL,S.L;CATALUÑA;LLEIDA;Oliana;Carretera De Lleida A Puigcerda .;25790;973463030;20;Hospitales de salud mental y tratamiento de toxicomanías;PRIVADOS;;Red de utilización pública (RUP);NO
917000819;170176;HOSPITAL D'OLOT I COMARCAL DE LA GARROTXA;CATALUÑA;GIRONA;Olot;Avenida Paisos  Catalans 86;17800;972261800;137;Hospitales Generales;PRIVADOS;;Red de utilización pública (RUP);NO
1046000577;460235;HOSPITAL GENERAL DE ONTINYENT;COMUNIDAD VALENCIANA;VALENCIA;Ontinyent;Avenida De Francisco Cerda 3;46870;962989200;56;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;NO
1003000161;30211;HOSPITAL VEGA BAJA DE ORIHUELA;COMUNIDAD VALENCIANA;ALICANTE;Orihuela;Carretera Orihuela - Almoradi S/N;3314;966749000;361;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
538000115;380201;CLINICA VIDA;CANARIAS;SANTA CRUZ DE TENERIFE;Orotava, La;Calle Magnolias 2;38312;922330550;31;Hospitales Generales;PRIVADOS;;Sin concierto;NO
141000540;410251;HOSPITAL LA MERCED;ANDALUCÍA;SEVILLA;Osuna;Avenida De La Constitucion 2;41640;955077200;225;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
1232000114;320087;CENTRO MEDICO EL CARMEN;GALICIA;OURENSE;Ourense;Avenida Habana (De La) 50;32003;988223400;43;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
1232000115;320163;CLINICA SANTA TERESA;GALICIA;OURENSE;Ourense;Calle Saenz Diez 11;32003;988371710;49;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
1232000111;320013;COMPLEXO HOSPITALARIO UNIVERSITARIO DE OURENSE;GALICIA;OURENSE;Ourense;Calle Ramon Puga 52;32005;988385500;869;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
333002562;330077;CLINICA ASTURIAS;PPDO. DE ASTURIAS;ASTURIAS;Oviedo;Calle Naranjo De Bulnes 4-6;33012;985286000;46;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
333003415;330061;CENTRO MEDICO DE ASTURIAS;PPDO. DE ASTURIAS;ASTURIAS;Oviedo;Avenida Richard Grandio S/N;33193;985250300;105;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
333005594;330320;COMUNIDAD TERAPEUTICA SAN LAZARO;PPDO. DE ASTURIAS;ASTURIAS;Oviedo;Calle Armando Collar S/N;33008;985205314;21;Otros Centros con Internamiento;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;NO
333005595;330322;CTI DE LA CORREDORIA;PPDO. DE ASTURIAS;ASTURIAS;Oviedo;Calle Molin Los Canales S/N;33011;985292360;22;Otros Centros con Internamiento;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;NO
333000265;330376;INSTITUTO OFTALMOLOGICO FERNANDEZ-VEGA;PPDO. DE ASTURIAS;ASTURIAS;Oviedo;Avenida Dtres. Fernandez Vega 34;33012;985241512;13;Hospitales especializados;PRIVADOS;;Sin concierto;SI
333001472;330045;HOSPITAL MONTE NARANCO;PPDO. DE ASTURIAS;ASTURIAS;Oviedo;Avenida Doctores Fenandez Vega S/N;33012;985106900;194;Hospitales de media y larga estancia;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
333002620;330096;CLINICA SAN RAFAEL;PPDO. DE ASTURIAS;ASTURIAS;Oviedo;Calle La Estrecha, 33;33011;985282526;36;Hospitales de salud mental y tratamiento de toxicomanías;PRIVADOS;;Sin concierto;NO
333005240;330292;HOSPITAL UNIVERSITARIO CENTRAL DE ASTURIAS;PPDO. DE ASTURIAS;ASTURIAS;Oviedo;Avenida De Roma S/N;33011;985108000;991;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
917000830;170312;CENTRE PALAMOS GENT GRAN;CATALUÑA;GIRONA;Palamós;Calle Provença 36;17230;972600160;100;Hospitales de media y larga estancia;PRIVADOS;;Red de utilización pública (RUP);NO
